,movie_id,averagerating,numvotes
58928,tt6999010,7.7,13
58929,tt7016060,5.7,49
58930,tt7019842,8.8,10903
58931,tt7022720,6.8,79
58932,tt7027410,7.5,6
58933,tt7029788,6.2,108
58934,tt7037010,8.2,9
58935,tt7054636,4.3,2110
58936,tt7060750,7.3,79
58937,tt7070496,4.3,120
58938,tt7074258,4.7,19
58939,tt7076834,6.7,5409
58940,tt7089782,6.8,25
58941,tt7089882,6.7,7
58942,tt7106344,6.1,17
58943,tt7109902,6.8,85
58944,tt7119062,7.6,38
58945,tt7120938,4.4,46
58946,tt7133580,9.4,5
58947,tt7145652,5.1,7
58948,tt7145972,5.6,8
58949,tt7147414,5.0,20
58950,tt7148964,2.6,19
58951,tt7153766,6.4,32049
58952,tt7162404,7.1,7
58953,tt7165212,5.4,83
58954,tt7169016,7.4,5
58955,tt7174366,7.9,59
58956,tt7188568,4.8,85
58957,tt7192766,5.3,6
58958,tt7197576,7.6,181
58959,tt7199796,5.5,361
58960,tt7200370,7.2,174
58961,tt7217962,6.0,143
58962,tt7218334,6.7,150
58963,tt7222072,6.8,24
58964,tt7222606,7.5,164
58965,tt7225882,6.5,24
58966,tt7236640,6.8,102
58967,tt7237148,6.2,9
58968,tt7243686,6.4,1040
58969,tt7248324,3.2,60
58970,tt7254232,7.6,7
58971,tt7262346,6.8,8
58972,tt7267616,4.9,10
58973,tt7273646,2.5,61
58974,tt7275232,2.2,357
58975,tt7278120,3.1,25
58976,tt7282278,5.1,495
58977,tt7286272,5.5,6
58978,tt7288684,7.2,329
58979,tt7288706,4.5,13
58980,tt7297854,5.3,12
58981,tt7297960,6.5,194
58982,tt7307488,4.7,17
58983,tt7311064,6.3,48
58984,tt7325902,5.5,145
58985,tt7329748,6.7,68
58986,tt7332012,8.7,40
58987,tt7334072,7.7,10
58988,tt7339930,1.2,68
58989,tt7342170,8.2,10
58990,tt7364344,8.0,6
58991,tt7368162,6.5,79
58992,tt7374062,7.1,10
58993,tt7379906,5.9,156
58994,tt7380372,2.5,13
58995,tt7384886,8.8,32
58996,tt7387300,6.2,2043
58997,tt7391442,6.7,19
58998,tt7391448,8.0,36
58999,tt7392232,6.0,200
59000,tt7397958,7.2,71
59001,tt7400118,6.6,56
59002,tt7400672,5.5,61
59003,tt7406486,9.3,6
59004,tt7415496,6.4,5
59005,tt7419382,5.7,21
59006,tt7419396,6.2,120
59007,tt7421526,7.8,26
59008,tt7422552,5.1,230
59009,tt7433660,7.0,27
59010,tt7438534,7.7,178
59011,tt7439220,5.3,900
59012,tt7440524,4.9,267
59013,tt7447114,7.9,7
59014,tt7456222,5.7,30
59015,tt7458872,5.2,185
59016,tt7474914,5.4,102
59017,tt7479784,7.2,1832
59018,tt7485796,7.8,15
59019,tt7489816,6.9,7585
59020,tt7489844,3.4,168
59021,tt7490386,5.8,9
59022,tt7496534,6.7,107
59023,tt7499084,8.5,29
59024,tt7502152,9.0,7
59025,tt7504492,9.2,33
59026,tt7504716,6.8,18
59027,tt7505148,7.1,8
59028,tt7507268,9.4,60
59029,tt7516778,5.8,1281
59030,tt7516844,9.2,72
59031,tt7518466,7.2,3328
59032,tt7521856,4.6,182
59033,tt7526164,8.2,45
59034,tt7527538,5.4,581
59035,tt7527912,5.0,68
59036,tt7528150,5.4,92
59037,tt7528342,4.8,242
59038,tt7546042,7.7,6
59039,tt7549452,4.5,145
59040,tt7561860,8.1,80
59041,tt7564016,8.3,66
59042,tt7569386,5.8,64
59043,tt7573810,8.2,14
59044,tt7582108,4.7,6
59045,tt7585566,7.2,16
59046,tt7591780,7.0,6
59047,tt7593452,6.7,119
59048,tt7607224,7.7,13
59049,tt7615722,7.0,369
59050,tt7616974,7.1,134
59051,tt7621984,7.8,21
59052,tt7625892,4.7,9
59053,tt7639528,6.7,443
59054,tt7648704,5.0,176
59055,tt7665608,8.0,7
59056,tt7681112,7.4,60
59057,tt7682468,8.0,12
59058,tt7689928,6.3,295
59059,tt7690522,6.4,176
59060,tt7696222,7.2,14
59061,tt7712252,7.4,44
59062,tt7715988,7.6,581
59063,tt7718310,6.9,8
59064,tt7719620,8.9,9
59065,tt7736478,7.4,571
59066,tt7737176,7.8,44
59067,tt7738930,7.4,709
59068,tt7743448,5.6,7
59069,tt7748478,7.7,148
59070,tt7752126,6.5,12515
59071,tt7753540,6.0,49
59072,tt7755066,5.8,53
59073,tt7755354,5.9,9
59074,tt7763020,6.5,1261
59075,tt7773174,7.0,37
59076,tt7773436,6.4,101
59077,tt7777226,8.9,8
59078,tt7790242,8.0,5
59079,tt7790498,5.2,49
59080,tt7804254,5.5,22
59081,tt7831978,6.6,18
59082,tt7845880,8.6,16
59083,tt7849616,7.2,17
59084,tt7851694,5.2,27
59085,tt7853996,8.3,21
59086,tt7858408,5.5,77
59087,tt7861970,8.5,30
59088,tt7862998,6.5,163
59089,tt7874378,6.3,833
59090,tt7877016,8.2,175
59091,tt7881542,4.6,887
59092,tt7890946,6.6,19
59093,tt7896426,8.9,20
59094,tt7926148,6.7,39
59095,tt7942742,6.2,1085
59096,tt7943248,6.4,123
59097,tt7946584,6.0,16
59098,tt7948328,5.1,8
59099,tt7950334,5.6,306
59100,tt7954694,3.5,286
59101,tt7958644,7.2,84
59102,tt7966586,4.7,456
59103,tt7967312,5.7,120
59104,tt7981470,7.8,12
59105,tt7983794,7.7,1719
59106,tt8007250,6.4,44
59107,tt8016720,7.8,17
59108,tt8019694,5.3,68
59109,tt8045586,4.1,37
59110,tt8046462,7.2,5
59111,tt8065772,2.8,199
59112,tt8092586,5.8,5
59113,tt8103746,6.1,55
59114,tt8106570,6.2,1383
59115,tt8137552,6.7,37
59116,tt8157482,8.8,43
59117,tt8179186,8.4,7
59118,tt8197998,7.3,1555
59119,tt8217244,8.9,291
59120,tt8221676,6.7,231
59121,tt8232016,5.7,37
59122,tt8234866,6.2,83
59123,tt8234892,5.8,23
59124,tt8257128,9.0,92
59125,tt8259108,3.6,9
59126,tt8263682,8.9,114
59127,tt8291224,8.6,30292
59128,tt8302976,7.5,50
59129,tt8304276,6.1,613
59130,tt8315128,7.0,254
59131,tt8323088,7.7,12
59132,tt8332666,6.8,22
59133,tt8377736,3.4,279
59134,tt8385976,3.0,5
59135,tt8393686,7.1,46
59136,tt8393918,5.0,40
59137,tt8399370,6.6,20
59138,tt8413912,5.3,31
59139,tt8422100,5.6,7
59140,tt8442644,6.0,8167
59141,tt8443794,5.6,20
59142,tt8445700,6.4,29
59143,tt8451180,6.6,360
59144,tt8461390,8.0,6
59145,tt8471716,5.0,162
59146,tt8485526,6.9,160
59147,tt8493472,7.7,22
59148,tt8495202,7.9,15
59149,tt8498812,7.0,10
59150,tt8523334,6.7,637
59151,tt8528864,5.7,318
59152,tt8540608,8.3,7
59153,tt8541440,5.2,104
59154,tt8553606,7.5,200
59155,tt8562100,7.3,231
59156,tt8575442,6.4,5
59157,tt8580240,7.0,52
59158,tt8580348,6.7,702
59159,tt8585080,7.0,10
59160,tt8591008,6.9,49
59161,tt8591070,3.8,44
59162,tt8593538,5.6,68
59163,tt8595774,9.3,11
59164,tt8602654,8.7,707
59165,tt8611064,7.1,11
59166,tt8616250,4.8,39
59167,tt8637428,7.1,244
59168,tt8660600,6.2,104
59169,tt8670048,4.5,26
59170,tt8671462,2.9,111
59171,tt8673950,7.8,26
59172,tt8708304,4.7,511
59173,tt8709036,5.2,5186
59174,tt8709344,5.5,43
59175,tt8714308,2.4,43
59176,tt8738964,7.5,2656
59177,tt8759138,5.8,8
59178,tt8759436,7.0,15
59179,tt8764762,3.6,18
59180,tt8775580,6.6,14
59181,tt8784876,6.2,21
59182,tt8785380,7.0,39
59183,tt8797064,8.0,24
59184,tt8821182,4.3,298
59185,tt8826492,6.9,17
59186,tt8826634,5.1,18
59187,tt8836988,6.6,1455
59188,tt8846758,6.3,69
59189,tt8860946,6.8,43
59190,tt8862524,7.4,141
59191,tt8870208,5.3,33
59192,tt8884430,6.7,108
59193,tt8887958,3.3,34
59194,tt8890690,6.4,113
59195,tt8898648,6.4,61
59196,tt8924804,6.2,6
59197,tt8991268,8.5,158
59198,tt9004396,8.0,21
59199,tt9018542,7.5,51
59200,tt9025040,6.4,9
59201,tt9025650,5.5,19
59202,tt9046852,7.1,85
59203,tt9049072,6.9,9
59204,tt9056798,7.2,5
59205,tt9056818,7.7,1198
59206,tt9066702,8.1,57
59207,tt9074574,7.8,11
59208,tt9120416,7.4,31
59209,tt9120974,6.7,31
59210,tt9129428,6.9,15
59211,tt9140380,7.7,19
59212,tt9163346,6.3,18
59213,tt9170142,8.3,9
59214,tt9173962,6.6,12
59215,tt9228950,4.5,368
59216,tt9287492,6.7,527
59217,tt9307666,7.6,161
59218,tt9349046,8.7,38
59219,tt9352262,1.0,16
59220,tt9359680,6.7,19
59221,tt9376172,6.6,561
59222,tt9403508,6.8,11
59223,tt9408490,5.7,198
59224,tt9414954,7.3,6
59225,tt9420498,4.2,8
59226,tt9432338,6.2,17
59227,tt9448892,7.1,7
59228,tt9512938,7.7,39
59229,tt9535950,4.9,121
59230,tt9536754,8.0,5
59231,tt9558490,5.5,6
59232,tt9575498,3.7,41
59233,tt9583526,7.1,19
59234,tt9602378,6.4,5
59235,tt9638582,6.8,24
59236,tt9654222,7.4,11
59237,tt9663130,5.1,7
59238,tt9663702,6.9,168
59239,tt9668966,3.3,19
59240,tt9811598,9.1,21
59241,tt9816970,6.6,29
59242,tt9838780,8.8,57
59243,tt9899290,8.7,10
59244,tt0162942,6.9,120
59245,tt0770778,4.0,449
59246,tt0790653,6.2,463
59247,tt0826823,3.2,94
59248,tt0847180,3.6,278
59249,tt0857190,6.1,18095
59250,tt0862748,5.6,1288
59251,tt0903036,2.7,351
59252,tt0940656,5.5,7162
59253,tt0977855,6.8,43862
59254,tt0983193,7.3,202430
59255,tt0997035,7.2,1644
59256,tt10011772,8.2,5
59257,tt10026686,8.6,16
59258,tt10045434,7.5,48
59259,tt10069476,7.9,78
59260,tt10133780,6.3,26
59261,tt10204060,6.5,11
59262,tt10224912,8.5,6
59263,tt10276328,3.5,13
59264,tt1029360,4.9,51538
59265,tt10318332,7.2,187
59266,tt1037124,4.7,64
59267,tt10423148,5.5,32
59268,tt1049406,6.7,146
59269,tt1077368,6.2,229818
59270,tt1095180,7.3,62
59271,tt1122614,7.2,975
59272,tt1127883,6.2,1140
59273,tt1130089,6.1,240
59274,tt1130964,5.7,1379
59275,tt1139807,5.3,6
59276,tt1196956,6.8,10677
59277,tt1224378,5.3,4365
59278,tt1225856,5.6,613
59279,tt1226273,6.6,84753
59280,tt1227928,3.5,52
59281,tt1231289,6.6,16
59282,tt1231586,6.2,19805
59283,tt1232202,5.3,132
59284,tt1239216,7.1,53
59285,tt1241329,5.8,2809
59286,tt1262962,8.0,8
59287,tt1266025,6.5,419
59288,tt1273222,7.6,1521
59289,tt1276953,6.3,27
59290,tt1288636,5.0,660
59291,tt1293847,5.2,77976
59292,tt1298554,6.7,8938
59293,tt1307892,7.6,15
59294,tt1319704,5.6,8382
59295,tt1319709,6.1,355
59296,tt1319712,4.5,240
59297,tt1325023,6.6,22
59298,tt1331087,3.7,22
59299,tt1335982,7.6,25
59300,tt1344811,8.0,55
59301,tt1353810,3.6,216
59302,tt1363091,5.0,447
59303,tt1363363,1.8,541
59304,tt1372711,8.0,16
59305,tt1389070,8.4,46
59306,tt1390411,6.9,108628
59307,tt1390424,5.4,283
59308,tt1396484,7.4,359123
59309,tt1407927,7.6,2762
59310,tt1409084,7.5,47
59311,tt1410020,5.5,1102
59312,tt1417108,5.4,4375
59313,tt1418702,6.7,414
59314,tt1421033,6.9,38
59315,tt1426320,6.0,1291
59316,tt1426748,6.5,318
59317,tt1429313,6.6,1320
59318,tt1430607,7.1,45439
59319,tt1430811,4.8,396
59320,tt1431181,7.3,26273
59321,tt1433099,6.8,107
59322,tt1433811,7.5,70051
59323,tt1437358,7.2,33695
59324,tt1440266,7.7,13501
59325,tt1443560,6.1,32
59326,tt1445203,7.5,3523
59327,tt1446192,7.3,145281
59328,tt1446672,7.1,59
59329,tt1448755,6.5,117711
59330,tt1453245,5.2,4692
59331,tt1462763,7.2,99
59332,tt1462897,6.6,114
59333,tt1464346,8.4,13
59334,tt1464535,5.1,3463
59335,tt1477835,5.3,1398
59336,tt1480295,5.4,33570
59337,tt1481578,5.5,11
59338,tt1482104,7.8,36
59339,tt1482828,7.3,7
59340,tt1482854,8.1,19
59341,tt1486846,5.1,191
59342,tt1490557,8.1,65
59343,tt1491014,6.3,9
59344,tt1504978,7.9,39
59345,tt1505411,8.1,14
59346,tt1507920,6.0,67
59347,tt1509276,7.3,2186
59348,tt1510906,7.5,6390
59349,tt1510988,4.5,186
59350,tt1517621,6.0,148
59351,tt1517805,6.6,674
59352,tt1520888,5.9,282
59353,tt1521679,8.0,53
59354,tt1531667,7.6,13
59355,tt1532538,5.2,749
59356,tt1533117,7.4,8234
59357,tt1534449,5.4,109
59358,tt1535100,3.6,131
59359,tt1535101,6.4,5774
59360,tt1535432,5.3,1029
59361,tt1536408,7.6,7
59362,tt1541074,5.6,9
59363,tt1543268,6.4,19
59364,tt1543652,5.0,202
59365,tt1543895,7.1,7
59366,tt1545319,5.1,454
59367,tt1545464,5.9,211
59368,tt1548991,6.9,25
59369,tt1554523,7.1,2443
59370,tt1554929,5.7,230
59371,tt1559549,7.5,20691
59372,tt1562567,5.2,1811
59373,tt1562568,6.3,2869
59374,tt1563777,7.2,40
59375,tt1563778,4.8,171
59376,tt1565434,7.9,1159
59377,tt1568334,7.8,4321
59378,tt1568337,6.2,5593
59379,tt1568346,7.8,387580
59380,tt1570983,5.5,95
59381,tt1572777,5.4,203
59382,tt1576693,6.4,8
59383,tt1578783,7.3,10
59384,tt1579948,6.2,58
59385,tt1581840,8.8,5
59386,tt1582211,6.7,43
59387,tt1582235,7.0,158
59388,tt1587118,7.1,840
59389,tt1587216,6.8,79
59390,tt1587309,7.0,1793
59391,tt1587681,6.6,79
59392,tt1587729,7.4,4646
59393,tt1589427,5.8,800
59394,tt1590129,8.4,1314
59395,tt1591001,3.0,7
59396,tt1591095,6.9,254197
59397,tt1591623,8.5,43
59398,tt1592876,4.5,605
59399,tt1594278,7.7,51
59400,tt1595838,4.3,217
59401,tt1597033,4.3,2422
59402,tt1600383,7.3,453
59403,tt1601193,7.2,6
59404,tt1603471,6.8,111
59405,tt1604602,5.2,45
59406,tt1604672,6.7,18
59407,tt1606229,7.1,85
59408,tt1606329,5.2,8
59409,tt1606658,5.7,13
59410,tt1609147,7.3,20
59411,tt1609488,5.8,302
59412,tt1611947,4.7,166
59413,tt1612797,6.2,20
59414,tt1617128,7.1,14
59415,tt1617145,5.2,1645
59416,tt1617192,7.7,7
59417,tt1618399,7.1,736
59418,tt1620975,7.5,345
59419,tt1629271,8.0,91
59420,tt1629439,3.5,2891
59421,tt1631330,5.9,19
59422,tt1631699,3.9,7
59423,tt1632477,5.7,76
59424,tt1632481,5.2,62
59425,tt1632705,6.6,12
59426,tt1634519,8.5,26
59427,tt1636846,6.9,8
59428,tt1637691,5.9,1122
59429,tt1637699,6.1,51
59430,tt1638898,5.8,517
59431,tt1638943,8.6,222
59432,tt1639089,7.4,11
59433,tt1641385,5.7,3101
59434,tt1645109,6.5,40
59435,tt1645884,8.2,23
59436,tt1646155,5.3,6
59437,tt1646163,7.1,7
59438,tt1646237,6.2,84
59439,tt1646938,7.5,232
59440,tt1646984,6.2,118
59441,tt1648095,6.6,136
59442,tt1649444,5.0,30802
59443,tt1649749,5.5,35
59444,tt1649787,7.1,48
59445,tt1650060,6.1,475
59446,tt1650399,5.6,165
59447,tt1650427,5.0,1098
59448,tt1652343,4.4,7
59449,tt1653696,7.0,408
59450,tt1653874,5.8,84
59451,tt1655442,7.9,217184
59452,tt1655614,6.3,129
59453,tt1659291,7.0,45
59454,tt1663698,8.2,37
59455,tt1664662,6.0,581
59456,tt1664697,5.8,45
59457,tt1664818,8.1,14
59458,tt1666348,1.9,94
59459,tt1666586,7.9,7
59460,tt1667154,7.2,200
59461,tt1670231,9.4,5
59462,tt1672861,6.8,30
59463,tt1673687,7.1,45
59464,tt1674196,5.4,17
59465,tt1674772,5.6,1768
59466,tt1674776,5.4,498
59467,tt1674784,5.3,39404
59468,tt1677642,7.7,98
59469,tt1677695,6.4,171
59470,tt1679227,7.8,38
59471,tt1680306,7.0,1281
59472,tt1682930,7.9,8
59473,tt1686851,6.2,6
59474,tt1690518,6.3,226
59475,tt1690542,5.5,191
59476,tt1692235,4.8,650
59477,tt1693862,6.5,79
59478,tt1694015,6.9,798
59479,tt1695140,6.3,6
59480,tt1695409,4.3,374
59481,tt1695790,6.8,5
59482,tt1701976,7.4,1925
59483,tt1701980,7.9,13
59484,tt1702361,6.6,11
59485,tt1702425,5.5,19170
59486,tt1702441,7.4,125
59487,tt1704586,6.8,807
59488,tt1704680,5.7,219
59489,tt1706431,6.3,21
59490,tt1708133,5.8,153
59491,tt1708389,8.1,14
59492,tt1708526,3.9,673
59493,tt1711364,8.8,12
59494,tt1711533,4.3,1049
59495,tt1713476,5.6,23408
59496,tt1713949,7.5,13
59497,tt1714203,3.7,37088
59498,tt1715758,6.6,12
59499,tt1715881,4.7,144
59500,tt1717153,6.5,64
59501,tt1717207,7.8,141
59502,tt1719030,7.7,541
59503,tt1720038,5.0,256
59504,tt1722459,4.7,236
59505,tt1722590,5.8,65
59506,tt1723807,6.7,152
59507,tt1724554,5.2,648
59508,tt1725109,6.5,25
59509,tt1726889,5.7,1246
59510,tt1727375,7.1,22
59511,tt1727532,7.8,737
59512,tt1730189,4.5,74
59513,tt1730705,6.4,70
59514,tt1730768,7.0,32056
59515,tt1732518,5.6,152
59516,tt1733582,4.5,123
59517,tt1734174,4.4,29
59518,tt1734543,7.2,5
59519,tt1734548,6.7,1184
59520,tt1735932,6.3,302
59521,tt1741660,4.2,272
59522,tt1743334,6.8,466
59523,tt1743354,4.8,12
59524,tt1746565,7.3,39
59525,tt1748182,3.9,67
59526,tt1753437,7.7,23
59527,tt1753837,8.0,9
59528,tt1753900,8.1,36
59529,tt1754156,7.9,69
59530,tt1754296,4.9,85
59531,tt1754442,5.0,147
59532,tt1754662,5.5,13
59533,tt1756474,7.2,41
59534,tt1756595,6.7,1647
59535,tt1756884,8.0,16
59536,tt1758755,4.0,5
59537,tt1763256,4.8,697
59538,tt1763264,6.0,16680
59539,tt1764634,7.8,6
59540,tt1764693,7.4,7
59541,tt1765864,5.9,15
59542,tt1770675,3.2,715
59543,tt1772760,4.8,142
59544,tt1773365,8.8,20
59545,tt1773477,5.8,188
59546,tt1773566,6.5,45
59547,tt1773741,4.3,136
59548,tt1773829,3.5,23
59549,tt1774415,6.3,256
59550,tt1774428,6.8,23
59551,tt1778229,6.3,10
59552,tt1779068,8.5,6
59553,tt1781827,6.6,12851
59554,tt1782467,4.8,107
59555,tt1783285,6.1,711
59556,tt1784632,6.2,9
59557,tt1784742,5.0,23
59558,tt1785309,5.7,12
59559,tt1785689,6.6,7
59560,tt1786462,6.9,41
59561,tt1786751,6.6,7962
59562,tt1787816,7.8,265
59563,tt1787837,7.8,1839
59564,tt1787926,9.2,16
59565,tt1789052,8.2,15
59566,tt1790623,5.0,52
59567,tt1790644,7.8,25
59568,tt1791687,6.2,217
59569,tt1792535,9.0,6
59570,tt1792576,7.3,141
59571,tt1796453,8.0,10
59572,tt1796539,5.7,147
59573,tt1800390,8.3,13
59574,tt1801047,5.9,52
59575,tt1801061,6.6,4950
59576,tt1801523,6.9,48
59577,tt1801804,5.0,508
59578,tt1805263,8.0,3101
59579,tt1805297,7.1,9167
59580,tt1806757,6.9,22
59581,tt1808285,6.4,134
59582,tt1809231,6.6,2941
59583,tt1809387,8.5,1106
59584,tt1810699,6.5,11
59585,tt1811396,7.6,86
59586,tt1814809,8.0,75
59587,tt1814865,5.0,60
59588,tt1815998,5.3,582
59589,tt1817676,5.6,6199
59590,tt1817727,7.2,20
59591,tt1819445,6.6,11
59592,tt1822322,6.8,52
59593,tt1823664,5.3,31241
59594,tt1826550,5.9,547
59595,tt1826609,7.7,20
59596,tt1826705,6.6,50
59597,tt1826725,8.6,18
59598,tt1830460,8.1,14
59599,tt1832381,6.4,788
59600,tt1833206,7.6,11
59601,tt1834303,6.9,275
59602,tt1835951,6.3,92
59603,tt1836183,7.6,117
59604,tt1836763,6.2,8
59605,tt1837575,6.4,57
59606,tt1837613,6.4,3319
59607,tt1839367,7.1,33
59608,tt1839492,7.2,90963
59609,tt1841792,6.1,53
59610,tt1843164,5.6,49
59611,tt1843902,7.2,23
59612,tt1846445,7.3,3013
59613,tt1846487,6.8,4584
59614,tt1846683,5.8,45
59615,tt3638212,3.8,40
59616,tt3642358,8.0,63
59617,tt3642420,5.8,33
59618,tt3646288,5.0,40
59619,tt3647784,2.8,181
59620,tt3652964,4.4,422
59621,tt3655414,6.3,5355
59622,tt3659470,6.2,23
59623,tt3660094,6.3,55
59624,tt3667086,5.5,11
59625,tt3668162,8.3,12922
59626,tt3685756,6.6,145
59627,tt3687310,5.8,7739
59628,tt3694086,6.4,61
59629,tt3705018,4.3,35
59630,tt3708102,5.5,14
59631,tt3711196,6.3,25
59632,tt3715768,6.8,26
59633,tt3716658,8.6,10
59634,tt3718164,4.0,20
59635,tt3721964,6.1,21279
59636,tt3722262,7.7,10
59637,tt3726018,5.6,314
59638,tt3729222,6.5,408
59639,tt3729766,2.1,15
59640,tt3740118,5.2,33
59641,tt3740416,6.0,332
59642,tt3742398,5.0,84
59643,tt3745058,7.2,52
59644,tt3752610,4.3,123
59645,tt3753384,7.1,27
59646,tt3753660,6.3,6
59647,tt3754976,6.6,3442
59648,tt3756302,7.1,31
59649,tt3756780,4.3,44
59650,tt3757218,6.6,341
59651,tt3761822,6.8,17
59652,tt3763854,6.4,12
59653,tt3766340,6.6,14
59654,tt3766394,6.6,17444
59655,tt3767620,8.1,15
59656,tt3773626,8.6,8
59657,tt3773926,5.3,104
59658,tt3775202,6.8,4381
59659,tt3778376,6.8,5
59660,tt3782834,8.6,9
59661,tt3791268,5.0,85
59662,tt3792884,5.6,752
59663,tt3796384,6.2,63
59664,tt3799926,5.3,116
59665,tt3799972,6.1,7
59666,tt3805294,6.7,131
59667,tt3809056,5.7,15
59668,tt3809972,6.1,87
59669,tt3811544,4.5,25
59670,tt3821172,3.1,17
59671,tt3822600,5.5,327
59672,tt3822882,5.0,5
59673,tt3823774,7.9,7
59674,tt3829378,5.8,3807
59675,tt3830740,6.7,36
59676,tt3832132,7.6,7
59677,tt3840610,9.1,27
59678,tt3842614,4.2,681
59679,tt3846718,5.1,228
59680,tt3850544,6.4,788
59681,tt3852028,4.4,106
59682,tt3856040,4.9,59
59683,tt3856350,6.6,26
59684,tt3858840,7.3,7
59685,tt3862094,7.9,14
59686,tt3863396,5.8,66
59687,tt3864638,8.8,63
59688,tt3864758,5.0,204
59689,tt3864934,5.7,302
59690,tt3867556,6.8,177
59691,tt3868216,6.1,237
59692,tt3873304,7.6,9
59693,tt3877434,5.8,9
59694,tt3878804,6.8,139
59695,tt3879074,4.3,657
59696,tt3881342,6.7,6
59697,tt3885682,5.4,278
59698,tt3887808,5.9,9
59699,tt3889306,8.9,10
59700,tt3889450,3.7,167
59701,tt3896198,7.7,482917
59702,tt3896738,6.5,8284
59703,tt3900192,8.6,17
59704,tt3904958,7.4,42
59705,tt3908838,6.2,12
59706,tt3909442,7.2,30
59707,tt3915726,6.8,36
59708,tt3923012,7.0,5
59709,tt3923052,7.1,10
59710,tt3924144,5.0,415
59711,tt3947140,7.0,7
59712,tt3955078,7.2,9
59713,tt3957080,7.3,7
59714,tt3963816,5.5,16752
59715,tt3969128,5.5,19
59716,tt3975286,6.2,17
59717,tt3978972,7.9,58
59718,tt3981460,6.0,8
59719,tt3995980,6.5,91
59720,tt3996238,7.2,20
59721,tt4001526,4.8,20
59722,tt4003066,4.6,3088
59723,tt4005510,4.2,202
59724,tt4006906,5.2,232
59725,tt4009226,8.3,68
59726,tt4019186,9.0,7
59727,tt4022204,7.7,6
59728,tt4022608,2.2,71
59729,tt4023338,5.6,23
59730,tt4027422,7.8,12
59731,tt4033478,3.0,6
59732,tt4039646,8.6,10
59733,tt4042802,8.0,6
59734,tt4045124,7.8,6
59735,tt4048646,7.2,13
59736,tt4052882,6.3,106927
59737,tt4056428,8.2,13
59738,tt4057482,4.6,55
59739,tt4057646,5.8,26
59740,tt4061848,5.7,301
59741,tt4062604,4.9,28
59742,tt4067120,6.3,264
59743,tt4067436,7.5,23
59744,tt4068056,8.4,5
59745,tt4076824,3.2,368
59746,tt4077742,6.0,232
59747,tt4079332,6.5,125
59748,tt4080594,4.6,247
59749,tt4082364,5.3,15
59750,tt4082466,6.7,86
59751,tt4082640,6.8,9
59752,tt4083698,8.2,6
59753,tt4083850,6.5,912
59754,tt4085044,6.2,122
59755,tt4089612,6.5,21
59756,tt4097786,9.3,9
59757,tt4104384,6.5,16
59758,tt4105970,6.0,6066
59759,tt4106808,4.2,102
59760,tt4108894,7.2,1476
59761,tt4109192,10.0,6
59762,tt4112208,8.1,628
59763,tt4117082,7.2,12
59764,tt4117156,3.0,111
59765,tt4117326,5.8,292
59766,tt4117924,7.5,26
59767,tt4121522,7.5,59
59768,tt4122552,4.9,9
59769,tt4125368,6.5,33
59770,tt4126394,5.5,2505
59771,tt4131188,7.2,423
59772,tt4131208,6.6,33
59773,tt4132736,6.5,16
59774,tt4133088,6.2,50
59775,tt4134784,8.5,246
59776,tt4134826,2.7,164
59777,tt4144350,6.2,1745
59778,tt4144932,6.1,21
59779,tt4145834,6.4,5
59780,tt4149092,6.8,12
59781,tt4149656,6.4,305
59782,tt4150494,6.4,1183
59783,tt4151198,8.1,16
59784,tt4153330,6.4,115
59785,tt4154796,8.8,441135
59786,tt4160184,6.9,7
59787,tt4162992,3.4,280
59788,tt4164350,3.7,76
59789,tt4170436,7.7,813
59790,tt4173322,7.1,8
59791,tt4173338,6.9,21
59792,tt4173614,3.9,371
59793,tt4176928,5.3,360
59794,tt4177054,7.5,103
59795,tt4180286,4.2,433
59796,tt4182464,8.0,36
59797,tt4187650,2.5,143
59798,tt4192830,6.4,79
59799,tt4200678,5.9,9
59800,tt4201990,6.7,581
59801,tt4203216,6.3,29
59802,tt4206516,4.0,29
59803,tt4213764,5.1,588
59804,tt4217392,5.2,7549
59805,tt4221060,8.1,74
59806,tt4228146,6.9,33
59807,tt4231508,6.4,311
59808,tt4235040,3.5,13
59809,tt4241778,6.6,28
59810,tt4247428,6.2,589
59811,tt4247740,7.7,30
59812,tt4248930,5.6,272
59813,tt4265500,8.3,19
59814,tt4268202,5.7,6
59815,tt4278962,4.7,1683
59816,tt4280454,5.4,15
59817,tt4284160,8.5,205
59818,tt4288542,7.1,84
59819,tt4291700,5.1,1205
59820,tt4294238,5.3,32
59821,tt4295288,7.3,57
59822,tt4300942,7.1,16
59823,tt4305752,5.6,333
59824,tt4305756,7.7,10
59825,tt4307024,5.4,155
59826,tt4307700,7.4,5
59827,tt4311602,4.4,14
59828,tt4316066,5.0,7
59829,tt4323364,1.9,124
59830,tt4324054,3.6,20
59831,tt4325418,4.9,549
59832,tt4325644,6.9,11
59833,tt4327678,7.7,31
59834,tt4328666,7.1,238
59835,tt4329054,7.1,39
59836,tt4329396,9.6,78
59837,tt4340726,4.6,8
59838,tt4341390,7.2,64
59839,tt4345774,8.1,20
59840,tt4351294,8.8,20
59841,tt4353380,7.0,5
59842,tt4354792,7.6,34
59843,tt4357768,5.2,12
59844,tt4364726,7.2,13
59845,tt4374554,8.0,8
